month,symbol
2017-12,DY
2017-12,EAT
2017-12,EDR
2017-12,EGN
2017-12,EME
2017-12,ENDP
2017-12,ENR
2017-12,ENS
2017-12,EPC
2017-12,EPR
2017-12,ESL
2017-12,ESV
2017-12,EV
2017-12,EWBC
2017-12,EXP
2017-12,FAF
2017-12,FDS
2017-12,FHN
2017-12,FICO
2017-12,FII
2017-12,FLO
2017-12,FNB
2017-12,FR
2017-12,FSLR
2017-12,FTNT
2017-12,FULT
2017-12,GATX
2017-12,GEF
2017-12,GEO
2017-12,GGG
2017-12,GHC
2017-12,GME
2017-12,GMED
2017-12,GNTX
2017-12,GNW
2017-12,GPOR
2017-12,GVA
2017-12,GWR
2017-12,GXP
2017-12,HAIN
2017-12,HBHC
2017-12,HE
2017-12,HELE
2017-12,HFC
2017-12,HII
2017-12,HIW
2017-12,HLS
2017-12,HNI
2017-12,HOMB
2017-12,HPT
2017-12,HR
2017-12,HRC
2017-12,HSNI
2017-12,HUBB
2017-12,HYH
2017-12,IBOC
2017-12,IDA
2017-12,IDCC
2017-12,IDTI
2017-12,IEX
2017-12,ILG
2017-12,INCR
2017-12,INGR
2017-12,INT
2017-12,IPGP
2017-12,ISCA
2017-12,ITT
2017-12,JACK
2017-12,JBGS
2017-12,JBL
2017-12,JBLU
2017-12,JCOM
2017-12,JHG
2017-12,JKHY
2017-12,JLL
2017-12,JW.A
2017-12,KBH
2017-12,KBR
2017-12,KEX
2017-12,KEYS
2017-12,KLXI
2017-12,KMPR
2017-12,KMT
2017-12,KN
2017-12,KNX
2017-12,KRC
2017-12,LAMR
2017-12,LANC
2017-12,LDOS
2017-12,LECO
2017-12,LFUS
2017-12,LHO
2017-12,LII
2017-12,LIVN
2017-12,LM
2017-12,LNCE
2017-12,LOGM
2017-12,LPNT
2017-12,LPT
2017-12,LPX
2017-12,LSI
2017-12,LSTR
2017-12,LW
2017-12,LYV
2017-12,MAN
2017-12,MANH
2017-12,MASI
2017-12,MBFI
2017-12,MCY
2017-12,MD
2017-12,MDP
2017-12,MDRX
2017-12,MDSO
2017-12,MDU
2017-12,MIK
2017-12,MKSI
2017-12,MKTX
2017-12,MLHR
2017-12,MMS
2017-12,MNK
2017-12,MOH
2017-12,MPW
2017-12,MPWR
2017-12,MSA
2017-12,MSCC
2017-12,MSCI
2017-12,MSM
2017-12,MTDR
2017-12,MTX
2017-12,MUR
2017-12,MUSA
2017-12,NATI
2017-12,NBR
2017-12,NCR
2017-12,NDSN
2017-12,NEU
2017-12,NFG
2017-12,NJR
2017-12,NNN
2017-12,NTCT
2017-12,NUS
2017-12,NUVA
2017-12,NVR
2017-12,NWE
2017-12,NYCB
2017-12,NYT
2017-12,OA
2017-12,ODFL
2017-12,ODP
2017-12,OFC
2017-12,OGE
2017-12,OGS
2017-12,OHI
2017-12,OI
2017-12,OII
2017-12,OLN
2017-12,OMI
2017-12,ORI
2017-12,OSK
2017-12,OZRK
2017-12,PACW
2017-12,PAY
2017-12,PB
2017-12,PBF
2017-12,PBH
2017-12,PBI
2017-12,PCH
2017-12,PII
2017-12,PLT
2017-12,PNFP
2017-12,PNM
2017-12,POL
2017-12,POOL
2017-12,POST
2017-12,PRI
2017-12,PTC
2017-12,PTEN
2017-12,PZZA
2017-12,QCP
2017-12,QEP
2017-12,R
2017-12,RBC
2017-12,RDC
2017-12,RGA
2017-12,RGLD
2017-12,RIG
2017-12,RNR
2017-12,ROL
2017-12,RPM
2017-12,RS
2017-12,RYN
2017-12,SABR
2017-12,SAFM
2017-12,SAIC
2017-12,SAM
2017-12,SBH
2017-12,SBNY
2017-12,SBRA
2017-12,SCI
2017-12,SEIC
2017-12,SF
2017-12,SFM
2017-12,SIVB
2017-12,SIX
2017-12,SKT
2017-12,SKX
2017-12,SLAB
2017-12,SLGN
2017-12,SLM
2017-12,SM
2017-12,SMG
2017-12,SNH
2017-12,SNV
2017-12,SNX
2017-12,SON
2017-12,SPN
2017-12,STE
2017-12,STL
2017-12,STLD
2017-12,SWN
2017-12,SWX
2017-12,SXT
2017-12,SYNA
2017-12,TCBI
2017-12,TCF
2017-12,TCO
2017-12,TDC
2017-12,TDS
2017-12,TDY
2017-12,TECD
2017-12,TECH
2017-12,TER
2017-12,TEX
2017-12,TFX
2017-12,TGNA
2017-12,THC
2017-12,THG
2017-12,THO
2017-12,THS
2017-12,TKR
2017-12,TOL
2017-12,TPH
2017-12,TPX
2017-12,TR
2017-12,TRMB
2017-12,TRMK
2017-12,TRN
2017-12,TTC
2017-12,TTWO
2017-12,TUP
2017-12,TXRH
2017-12,TYL
2017-12,UBSI
2017-12,UE
2017-12,UFS
2017-12,UGI
2017-12,ULTI
2017-12,UMBF
2017-12,UMPQ
2017-12,UNFI
2017-12,UNIT
2017-12,URBN
2017-12,UTHR
2017-12,VLY
2017-12,VMI
2017-12,VSAT
2017-12,VSH
2017-12,VSM
2017-12,VVC
2017-12,VVV
2017-12,WAB
2017-12,WAFD
2017-12,WBS
2017-12,WCG
2017-12,WEN
2017-12,WERN
2017-12,WEX
2017-12,WGL
2017-12,WOR
2017-12,WPG
2017-12,WPX
2017-12,WR
2017-12,WRB
2017-12,WRI
2017-12,WSM
2017-12,WSO
2017-12,WST
2017-12,WTFC
2017-12,WTR
2017-12,WWD
2017-12,X
2017-12,Y
2017-12,ZBRA
2018-01,AAN
2018-01,ABMD
2018-01,ACC
2018-01,ACHC
2018-01,ACIW
2018-01,ACM
2018-01,ACXM
2018-01,AEO
2018-01,AFG
2018-01,AGCO
2018-01,AHL
2018-01,AKRX
2018-01,ALEX
2018-01,AMCX
2018-01,AN
2018-01,ARRS
2018-01,ARW
2018-01,ASB
2018-01,ASH
2018-01,ATGE
2018-01,ATI
2018-01,ATO
2018-01,ATR
2018-01,AVP
2018-01,AVT
2018-01,BBBY
2018-01,BC
2018-01,BCO
2018-01,BDC
2018-01,BID
2018-01,BIG
2018-01,BIO
2018-01,BIVV
2018-01,BKH
2018-01,BLKB
2018-01,BMS
2018-01,BOH
2018-01,BR
2018-01,BRO
2018-01,BWLD
2018-01,BXS
2018-01,CAA
2018-01,CABO
2018-01,CAKE
2018-01,CAR
2018-01,CARS
2018-01,CASY
2018-01,CATY
2018-01,CBRL
2018-01,CBSH
2018-01,CBT
2018-01,CC
2018-01,CDK
2018-01,CFR
2018-01,CGNX
2018-01,CHDN
2018-01,CHFC
2018-01,CIEN
2018-01,CLB
2018-01,CLGX
2018-01,CLH
2018-01,CLI
2018-01,CMC
2018-01,CMP
2018-01,CNK
2018-01,CNO
2018-01,CNX
2018-01,COHR
2018-01,CONE
2018-01,COR
2018-01,CPE
2018-01,CPRT
2018-01,CPT
2018-01,CR
2018-01,CREE
2018-01,CRI
2018-01,CRL
2018-01,CRS
2018-01,CRUS
2018-01,CSL
2018-01,CTB
2018-01,CTLT
2018-01,CUZ
2018-01,CVG
2018-01,CVLT
2018-01,CW
2018-01,CXW
2018-01,CY
2018-01,DAN
2018-01,DBD
2018-01,DCI
2018-01,DCT
2018-01,DDD
2018-01,DDS
2018-01,DECK
2018-01,DEI
2018-01,DF
2018-01,DKS
2018-01,DLPH
2018-01,DLX
2018-01,DNB
2018-01,DNKN
2018-01,DNOW
2018-01,DO
2018-01,DPZ
2018-01,DRQ
2018-01,DST
2018-01,DY
2018-01,EAT
2018-01,EDR
2018-01,EGN
2018-01,EHC
2018-01,EME
2018-01,ENDP
2018-01,ENR
2018-01,ENS
2018-01,EPC
2018-01,EPR
2018-01,ESL
2018-01,ESV
2018-01,EV
2018-01,EWBC
2018-01,EXP
2018-01,FAF
2018-01,FDS
2018-01,FHN
2018-01,FICO
2018-01,FII
2018-01,FLO
2018-01,FNB
2018-01,FR
2018-01,FSLR
2018-01,FTNT
2018-01,FULT
2018-01,GATX
2018-01,GEF
2018-01,GEO
2018-01,GGG
2018-01,GHC
2018-01,GME
2018-01,GMED
2018-01,GNTX
2018-01,GNW
2018-01,GPOR
2018-01,GVA
2018-01,GWR
2018-01,GXP
2018-01,HAIN
2018-01,HBHC
2018-01,HE
2018-01,HELE
2018-01,HFC
2018-01,HII
2018-01,HIW
2018-01,HNI
2018-01,HOMB
2018-01,HPT
2018-01,HR
2018-01,HRC
2018-01,HUBB
2018-01,HYH
2018-01,IBKR
2018-01,IBOC
2018-01,IDA
2018-01,IDCC
2018-01,IDTI
2018-01,IEX
2018-01,ILG
2018-01,INCR
2018-01,INGR
2018-01,INT
2018-01,IPGP
2018-01,ISCA
2018-01,ITT
2018-01,JACK
2018-01,JBGS
2018-01,JBL
2018-01,JBLU
2018-01,JCOM
2018-01,JHG
2018-01,JKHY
2018-01,JLL
2018-01,JW.A
2018-01,KBH
2018-01,KBR
2018-01,KEX
2018-01,KEYS
2018-01,KLXI
2018-01,KMPR
2018-01,KMT
2018-01,KN
2018-01,KNX
2018-01,KRC
2018-01,LAMR
2018-01,LANC
2018-01,LDOS
2018-01,LECO
2018-01,LFUS
2018-01,LHO
2018-01,LII
2018-01,LIVN
2018-01,LM
2018-01,LNCE
2018-01,LOGM
2018-01,LPNT
2018-01,LPT
2018-01,LPX
2018-01,LSI
2018-01,LSTR
2018-01,LW
2018-01,LYV
2018-01,MAN
2018-01,MANH
2018-01,MASI
2018-01,MBFI
2018-01,MCY
2018-01,MD
2018-01,MDP
2018-01,MDRX
2018-01,MDSO
2018-01,MDU
2018-01,MIK
2018-01,MKSI
2018-01,MKTX
2018-01,MLHR
2018-01,MMS
2018-01,MNK
2018-01,MOH
2018-01,MPW
2018-01,MPWR
2018-01,MSA
2018-01,MSCC
2018-01,MSCI
2018-01,MSM
2018-01,MTDR
2018-01,MTX
2018-01,MUR
2018-01,MUSA
2018-01,NATI
2018-01,NBR
2018-01,NCR
2018-01,NDSN
2018-01,NEU
2018-01,NFG
2018-01,NJR
2018-01,NNN
2018-01,NTCT
2018-01,NUS
2018-01,NUVA
2018-01,NVR
2018-01,NWE
2018-01,NYCB
2018-01,NYT
2018-01,OA
2018-01,ODFL
2018-01,ODP
2018-01,OFC
2018-01,OGE
2018-01,OGS
2018-01,OHI
2018-01,OI
2018-01,OII
2018-01,OLN
2018-01,OMI
2018-01,ORI
2018-01,OSK
2018-01,OZRK
2018-01,PACW
2018-01,PAY
2018-01,PB
2018-01,PBF
2018-01,PBH
2018-01,PBI
2018-01,PCH
2018-01,PII
2018-01,PLT
2018-01,PNFP
2018-01,PNM
2018-01,POL
2018-01,POOL
2018-01,POST
2018-01,PRI
2018-01,PTC
2018-01,PTEN
2018-01,PZZA
2018-01,QCP
2018-01,QEP
2018-01,R
2018-01,RBC
2018-01,RDC
2018-01,RGA
2018-01,RGLD
2018-01,RIG
2018-01,RNR
2018-01,ROL
2018-01,RPM
2018-01,RS
2018-01,RYN
2018-01,SABR
2018-01,SAFM
2018-01,SAIC
2018-01,SAM
2018-01,SBH
2018-01,SBNY
2018-01,SBRA
2018-01,SCI
2018-01,SEIC
2018-01,SF
2018-01,SFM
2018-01,SIVB
2018-01,SIX
2018-01,SKT
2018-01,SKX
2018-01,SLAB
2018-01,SLGN
2018-01,SLM
2018-01,SM
2018-01,SMG
2018-01,SNH
2018-01,SNV
2018-01,SNX
2018-01,SON
2018-01,SPN
2018-01,STE
2018-01,STL
2018-01,STLD
2018-01,SWN
2018-01,SWX
2018-01,SXT
2018-01,SYNA
2018-01,TCBI
2018-01,TCF
2018-01,TCO
2018-01,TDC
2018-01,TDS
2018-01,TDY
2018-01,TECD
2018-01,TECH
2018-01,TER
2018-01,TEX
2018-01,TFX
2018-01,TGNA
2018-01,THC
2018-01,THG
2018-01,THO
2018-01,THS
2018-01,TKR
2018-01,TOL
2018-01,TPH
2018-01,TPX
2018-01,TR
2018-01,TRMB
2018-01,TRMK
2018-01,TRN
2018-01,TTC
2018-01,TTWO
2018-01,TUP
2018-01,TXRH
2018-01,TYL
2018-01,UBSI
2018-01,UE
2018-01,UFS
2018-01,UGI
2018-01,ULTI
2018-01,UMBF
2018-01,UMPQ
2018-01,UNFI
2018-01,UNIT
2018-01,URBN
2018-01,UTHR
2018-01,VLY
2018-01,VMI
2018-01,VSAT
2018-01,VSH
2018-01,VSM
2018-01,VVC
2018-01,VVV
2018-01,WAB
2018-01,WAFD
2018-01,WBS
2018-01,WCG
2018-01,WEN
2018-01,WERN
2018-01,WEX
2018-01,WGL
2018-01,WOR
2018-01,WPG
2018-01,WPX
2018-01,WR
2018-01,WRB
2018-01,WRI
2018-01,WSM
2018-01,WSO
2018-01,WST
2018-01,WTFC
2018-01,WTR
2018-01,WWD
2018-01,X
2018-01,Y
2018-01,ZBRA
2018-02,AAN
2018-02,ABMD
2018-02,ACC
2018-02,ACHC
2018-02,ACIW
2018-02,ACM
2018-02,ACXM
2018-02,AEO
2018-02,AFG
2018-02,AGCO
2018-02,AHL
2018-02,AKRX
2018-02,ALEX
2018-02,AMCX
2018-02,AN
2018-02,ARRS
2018-02,ARW
2018-02,ASB
2018-02,ASH
2018-02,ATGE
2018-02,ATI
2018-02,ATO
2018-02,ATR
2018-02,AVP
2018-02,AVT
2018-02,BBBY
2018-02,BC
2018-02,BCO
2018-02,BDC
2018-02,BID
2018-02,BIG
2018-02,BIO
2018-02,BIVV
2018-02,BKH
2018-02,BLKB
2018-02,BMS
2018-02,BOH
2018-02,BR
2018-02,BRO
2018-02,BXS
2018-02,CAA
2018-02,CABO
2018-02,CAKE
2018-02,CAR
2018-02,CARS
2018-02,CASY
2018-02,CATY
2018-02,CBRL
2018-02,CBSH
2018-02,CBT
2018-02,CC
2018-02,CDK
2018-02,CFR
2018-02,CGNX
2018-02,CHDN
2018-02,CHFC
2018-02,CIEN
2018-02,CLB
2018-02,CLGX
2018-02,CLH
2018-02,CLI
2018-02,CMC
2018-02,CMP
2018-02,CNK
2018-02,CNO
2018-02,CNX
2018-02,COHR
2018-02,CONE
2018-02,COR
2018-02,CPE
2018-02,CPRT
2018-02,CPT
2018-02,CR
2018-02,CREE
2018-02,CRI
2018-02,CRL
2018-02,CRS
2018-02,CRUS
2018-02,CSL
2018-02,CTB
2018-02,CTLT
2018-02,CUZ
2018-02,CVG
2018-02,CVLT
2018-02,CW
2018-02,CXW
2018-02,CY
2018-02,DAN
2018-02,DBD
2018-02,DCI
2018-02,DCT
2018-02,DDD
2018-02,DDS
2018-02,DECK
2018-02,DEI
2018-02,DF
2018-02,DKS
2018-02,DLPH
2018-02,DLX
2018-02,DNB
2018-02,DNKN
2018-02,DNOW
2018-02,DO
2018-02,DPZ
2018-02,DRQ
2018-02,DST
2018-02,DY
2018-02,EAT
2018-02,EDR
2018-02,EGN
2018-02,EHC
2018-02,EME
2018-02,ENDP
2018-02,ENR
2018-02,ENS
2018-02,EPC
2018-02,EPR
2018-02,ESL
2018-02,ESV
2018-02,EV
2018-02,EWBC
2018-02,EXP
2018-02,FAF
2018-02,FDS
2018-02,FHN
2018-02,FICO
2018-02,FII
2018-02,FLO
2018-02,FNB
2018-02,FR
2018-02,FSLR
2018-02,FTNT
2018-02,FULT
2018-02,GATX
2018-02,GEF
2018-02,GEO
2018-02,GGG
2018-02,GHC
2018-02,GME
2018-02,GMED
2018-02,GNTX
2018-02,GNW
2018-02,GPOR
2018-02,GVA
2018-02,GWR
2018-02,GXP
2018-02,HAIN
2018-02,HBHC
2018-02,HCSG
2018-02,HE
2018-02,HELE
2018-02,HFC
2018-02,HIW
2018-02,HNI
2018-02,HOMB
2018-02,HPT
2018-02,HR
2018-02,HRC
2018-02,HUBB
2018-02,HYH
2018-02,IBKR
2018-02,IBOC
2018-02,IDA
2018-02,IDCC
2018-02,IDTI
2018-02,IEX
2018-02,ILG
2018-02,INCR
2018-02,INGR
2018-02,INT
2018-02,IPGP
2018-02,ISCA
2018-02,ITT
2018-02,JACK
2018-02,JBGS
2018-02,JBL
2018-02,JBLU
2018-02,JCOM
2018-02,JHG
2018-02,JKHY
2018-02,JLL
2018-02,JW.A
2018-02,KBH
2018-02,KBR
2018-02,KEX
2018-02,KEYS
2018-02,KLXI
2018-02,KMPR
2018-02,KMT
2018-02,KN
2018-02,KNX
2018-02,KRC
2018-02,LAMR
2018-02,LANC
2018-02,LDOS
2018-02,LECO
2018-02,LFUS
2018-02,LHO
2018-02,LII
2018-02,LIVN
2018-02,LM
2018-02,LNCE
2018-02,LOGM
2018-02,LPNT
2018-02,LPT
2018-02,LPX
2018-02,LSI
2018-02,LSTR
2018-02,LW
2018-02,LYV
2018-02,MAN
2018-02,MANH
2018-02,MASI
2018-02,MBFI
2018-02,MCY
2018-02,MD
2018-02,MDP
2018-02,MDRX
2018-02,MDSO
2018-02,MDU
2018-02,MIK
2018-02,MKSI
2018-02,MKTX
2018-02,MLHR
2018-02,MMS
2018-02,MNK
2018-02,MOH
2018-02,MPW
2018-02,MPWR
2018-02,MSA
2018-02,MSCC
2018-02,MSCI
2018-02,MSM
2018-02,MTDR
2018-02,MTX
2018-02,MUR
2018-02,MUSA
2018-02,NATI
2018-02,NBR
2018-02,NCR
2018-02,NDSN
2018-02,NEU
2018-02,NFG
2018-02,NJR
2018-02,NNN
2018-02,NTCT
2018-02,NUS
2018-02,NUVA
2018-02,NVR
2018-02,NWE
2018-02,NYCB
2018-02,NYT
2018-02,OA
2018-02,ODFL
2018-02,ODP
2018-02,OFC
2018-02,OGE
2018-02,OGS
2018-02,OHI
2018-02,OI
2018-02,OII
2018-02,OLN
2018-02,OMI
2018-02,ORI
2018-02,OSK
2018-02,OZRK
2018-02,PACW
2018-02,PAY
2018-02,PB
2018-02,PBF
2018-02,PBH
2018-02,PBI
2018-02,PCH
2018-02,PII
2018-02,PLT
2018-02,PNFP
2018-02,PNM
2018-02,POL
2018-02,POOL
2018-02,POST
2018-02,PRI
2018-02,PTC
2018-02,PTEN
2018-02,PZZA
2018-02,QCP
2018-02,QEP
2018-02,R
2018-02,RBC
2018-02,RDC
2018-02,RGA
2018-02,RGLD
2018-02,RIG
2018-02,RNR
2018-02,ROL
2018-02,RPM
2018-02,RS
2018-02,RYN
2018-02,SABR
2018-02,SAFM
2018-02,SAIC
2018-02,SAM
2018-02,SBH
2018-02,SBNY
2018-02,SBRA
2018-02,SCI
2018-02,SEIC
2018-02,SF
2018-02,SFM
2018-02,SGMS
2018-02,SIVB
2018-02,SIX
2018-02,SKT
2018-02,SKX
2018-02,SLAB
2018-02,SLGN
2018-02,SLM
2018-02,SM
2018-02,SMG
2018-02,SNH
2018-02,SNV
2018-02,SNX
2018-02,SON
2018-02,SPN
2018-02,STE
2018-02,STL
2018-02,STLD
2018-02,SWN
2018-02,SWX
2018-02,SXT
2018-02,SYNA
2018-02,TCBI
2018-02,TCF
2018-02,TCO
2018-02,TDC
2018-02,TDS
2018-02,TDY
2018-02,TECD
2018-02,TECH
2018-02,TER
2018-02,TEX
2018-02,TFX
2018-02,TGNA
2018-02,THC
2018-02,THG
2018-02,THO
2018-02,THS
2018-02,TKR
2018-02,TOL
2018-02,TPH
2018-02,TPX
2018-02,TR
2018-02,TRMB
2018-02,TRMK
2018-02,TRN
2018-02,TTC
2018-02,TTWO
2018-02,TUP
2018-02,TXRH
2018-02,TYL
2018-02,UBSI
2018-02,UE
2018-02,UFS
2018-02,UGI
2018-02,ULTI
2018-02,UMBF
2018-02,UMPQ
2018-02,UNFI
2018-02,UNIT
2018-02,URBN
2018-02,UTHR
2018-02,VLY
2018-02,VMI
2018-02,VSAT
2018-02,VSH
2018-02,VSM
2018-02,VVC
2018-02,VVV
2018-02,WAB
2018-02,WAFD
2018-02,WBS
2018-02,WCG
2018-02,WEN
2018-02,WERN
2018-02,WEX
2018-02,WGL
2018-02,WOR
2018-02,WPG
2018-02,WPX
2018-02,WR
2018-02,WRB
2018-02,WRI
2018-02,WSM
2018-02,WSO
2018-02,WST
2018-02,WTFC
2018-02,WTR
2018-02,WWD
2018-02,X
2018-02,Y
2018-02,ZBRA
2018-03,AAN
2018-03,ABMD
2018-03,ACC
2018-03,ACHC
2018-03,ACIW
2018-03,ACM
2018-03,ACXM
2018-03,AEO
2018-03,AFG
2018-03,AGCO
2018-03,AHL
2018-03,AKRX
2018-03,ALE
2018-03,ALEX
2018-03,AMCX
2018-03,AN
2018-03,ARRS
2018-03,ARW
2018-03,ASB
2018-03,ASH
2018-03,ATGE
2018-03,ATI
2018-03,ATO
2018-03,ATR
2018-03,AVP
2018-03,AVT
2018-03,BBBY
2018-03,BC
2018-03,BCO
2018-03,BDC
2018-03,BID
2018-03,BIG
2018-03,BIO
2018-03,BKH
2018-03,BLKB
2018-03,BMS
2018-03,BOH
2018-03,BR
2018-03,BRO
2018-03,BXS
2018-03,BYD
2018-03,CABO
2018-03,CAKE
2018-03,CAR
2018-03,CARS
2018-03,CASY
2018-03,CATY
2018-03,CBRL
2018-03,CBSH
2018-03,CBT
2018-03,CC
2018-03,CDK
2018-03,CFR
2018-03,CGNX
2018-03,CHDN
2018-03,CHFC
2018-03,CIEN
2018-03,CLB
2018-03,CLGX
2018-03,CLH
2018-03,CLI
2018-03,CMC
2018-03,CMP
2018-03,CNK
2018-03,CNO
2018-03,CNX
2018-03,COHR
2018-03,CONE
2018-03,COR
2018-03,CPE
2018-03,CPRT
2018-03,CPT
2018-03,CR
2018-03,CREE
2018-03,CRI
2018-03,CRL
2018-03,CRS
2018-03,CRUS
2018-03,CSL
2018-03,CTB
2018-03,CTLT
2018-03,CUZ
2018-03,CVG
2018-03,CVLT
2018-03,CW
2018-03,CXW
2018-03,CY
2018-03,DAN
2018-03,DBD
2018-03,DCI
2018-03,DCT
2018-03,DDD
2018-03,DDS
2018-03,DECK
2018-03,DEI
2018-03,DF
2018-03,DKS
2018-03,DLPH
2018-03,DLX
2018-03,DNB
2018-03,DNKN
2018-03,DNOW
2018-03,DO
2018-03,DPZ
2018-03,DRQ
2018-03,DST
2018-03,DY
2018-03,EAT
2018-03,EDR
2018-03,EGN
2018-03,EHC
2018-03,EME
2018-03,ENDP
2018-03,ENR
2018-03,ENS
2018-03,EPC
2018-03,EPR
2018-03,ESL
2018-03,ESV
2018-03,EV
2018-03,EWBC
2018-03,EXP
2018-03,FAF
2018-03,FDS
2018-03,FHN
2018-03,FICO
2018-03,FII
2018-03,FLO
2018-03,FNB
2018-03,FR
2018-03,FSLR
2018-03,FTNT
2018-03,FULT
2018-03,GATX
2018-03,GEF
2018-03,GEO
2018-03,GGG
2018-03,GHC
2018-03,GME
2018-03,GMED
2018-03,GNTX
2018-03,GNW
2018-03,GPOR
2018-03,GVA
2018-03,GWR
2018-03,GXP
2018-03,HAIN
2018-03,HBHC
2018-03,HCSG
2018-03,HE
2018-03,HELE
2018-03,HFC
2018-03,HIW
2018-03,HNI
2018-03,HOMB
2018-03,HPT
2018-03,HR
2018-03,HRC
2018-03,HUBB
2018-03,HYH
2018-03,IBKR
2018-03,IBOC
2018-03,IDA
2018-03,IDCC
2018-03,IDTI
2018-03,IEX
2018-03,ILG
2018-03,INCR
2018-03,INGR
2018-03,INT
2018-03,ISCA
2018-03,ITT
2018-03,JACK
2018-03,JBGS
2018-03,JBL
2018-03,JBLU
2018-03,JCOM
2018-03,JHG
2018-03,JKHY
2018-03,JLL
2018-03,JW.A
2018-03,KBH
2018-03,KBR
2018-03,KEX
2018-03,KEYS
2018-03,KLXI
2018-03,KMPR
2018-03,KMT
2018-03,KN
2018-03,KNX
2018-03,KRC
2018-03,LAMR
2018-03,LANC
2018-03,LDOS
2018-03,LECO
2018-03,LFUS
2018-03,LHO
2018-03,LII
2018-03,LIVN
2018-03,LM
2018-03,LNCE
2018-03,LOGM
2018-03,LPNT
2018-03,LPT
2018-03,LPX
2018-03,LSI
2018-03,LSTR
2018-03,LW
2018-03,LYV
2018-03,MAN
2018-03,MANH
2018-03,MASI
2018-03,MBFI
2018-03,MCY
2018-03,MD
2018-03,MDP
2018-03,MDRX
2018-03,MDSO
2018-03,MDU
2018-03,MIK
2018-03,MKSI
2018-03,MKTX
2018-03,MLHR
2018-03,MMS
2018-03,MNK
2018-03,MOH
2018-03,MPW
2018-03,MPWR
2018-03,MSA
2018-03,MSCC
2018-03,MSCI
2018-03,MSM
2018-03,MTDR
2018-03,MTX
2018-03,MUR
2018-03,MUSA
2018-03,NATI
2018-03,NBR
2018-03,NCR
2018-03,NDSN
2018-03,NEU
2018-03,NFG
2018-03,NJR
2018-03,NNN
2018-03,NTCT
2018-03,NUS
2018-03,NUVA
2018-03,NVR
2018-03,NWE
2018-03,NYCB
2018-03,NYT
2018-03,OA
2018-03,ODFL
2018-03,ODP
2018-03,OFC
2018-03,OGE
2018-03,OGS
2018-03,OHI
2018-03,OI
2018-03,OII
2018-03,OLN
2018-03,OMI
2018-03,ORI
2018-03,OSK
2018-03,OZRK
2018-03,PACW
2018-03,PAY
2018-03,PB
2018-03,PBF
2018-03,PBH
2018-03,PBI
2018-03,PCH
2018-03,PII
2018-03,PLT
2018-03,PNFP
2018-03,PNM
2018-03,POL
2018-03,POOL
2018-03,POST
2018-03,PRI
2018-03,PTC
2018-03,PTEN
2018-03,PZZA
2018-03,QCP
2018-03,QEP
2018-03,R
2018-03,RBC
2018-03,RDC
2018-03,RGA
2018-03,RGLD
2018-03,RIG
2018-03,RNR
2018-03,ROL
2018-03,RPM
2018-03,RS
2018-03,RYN
2018-03,SABR
2018-03,SAFM
2018-03,SAIC
2018-03,SAM
2018-03,SBH
2018-03,SBNY
2018-03,SBRA
2018-03,SCI
2018-03,SEIC
2018-03,SF
2018-03,SFM
2018-03,SGMS
2018-03,SIVB
2018-03,SIX
2018-03,SKT
2018-03,SKX
2018-03,SLAB
2018-03,SLGN
2018-03,SLM
2018-03,SM
2018-03,SMG
2018-03,SNH
2018-03,SNV
2018-03,SNX
2018-03,SON
2018-03,SPN
2018-03,STE
2018-03,STL
2018-03,STLD
2018-03,SWN
2018-03,SWX
2018-03,SXT
2018-03,SYNA
2018-03,TCBI
2018-03,TCF
2018-03,TCO
2018-03,TDC
2018-03,TDS
2018-03,TDY
2018-03,TECD
2018-03,TECH
2018-03,TER
2018-03,TEX
2018-03,TFX
2018-03,TGNA
2018-03,THC
2018-03,THG
2018-03,THO
2018-03,THS
2018-03,TKR
2018-03,TOL
2018-03,TPH
2018-03,TPX
2018-03,TR
2018-03,TREE
2018-03,TRMB
2018-03,TRMK
2018-03,TRN
2018-03,TTC
2018-03,TTWO
2018-03,TUP
2018-03,TXRH
2018-03,TYL
2018-03,UBSI
2018-03,UE
2018-03,UFS
2018-03,UGI
2018-03,ULTI
2018-03,UMBF
2018-03,UMPQ
2018-03,UNFI
2018-03,UNIT
2018-03,URBN
2018-03,UTHR
2018-03,VLY
2018-03,VMI
2018-03,VSAT
2018-03,VSH
2018-03,VSM
2018-03,VVC
2018-03,VVV
2018-03,WAB
2018-03,WAFD
2018-03,WBS
2018-03,WCG
2018-03,WEN
2018-03,WERN
2018-03,WEX
2018-03,WGL
2018-03,WOR
2018-03,WPG
2018-03,WPX
2018-03,WR
2018-03,WRB
2018-03,WRI
2018-03,WSM
2018-03,WSO
2018-03,WST
2018-03,WTFC
2018-03,WTR
2018-03,WWD
2018-03,X
2018-03,Y
2018-03,ZBRA
2018-04,AAN
2018-04,ABMD
2018-04,ACC
2018-04,ACHC
2018-04,ACIW
2018-04,ACM
2018-04,ACXM
2018-04,AEO
2018-04,AFG
2018-04,AGCO
2018-04,AHL
2018-04,AKRX
2018-04,ALE
2018-04,ALEX
2018-04,AMCX
2018-04,AN
2018-04,ARRS
2018-04,ARW
2018-04,ASB
2018-04,ASH
2018-04,ATGE
2018-04,ATI
2018-04,ATO
2018-04,ATR
2018-04,AVT
2018-04,BBBY
2018-04,BC
2018-04,BCO
2018-04,BDC
2018-04,BID
2018-04,BIG
2018-04,BIO
2018-04,BKH
2018-04,BLKB
2018-04,BMS
2018-04,BOH
